,word,freq,embed_pca_x,embed_pca_y,embed_tsne_x,embed_tsne_y
573,M051~C,0,-1.300037439995836,-0.2462168840650107,34.548095703125,-13.841625213623047
574,M387~HB,0,-0.0411530754874368,0.07730458129181546,-3.8310964107513428,-5.348355770111084
575,M029~B,0,-0.991326589313968,-1.496708601394635,39.512298583984375,10.073063850402832
576,|M217+M124|,4,0.07251595072956356,0.21632459764951228,1.2105284929275513,4.187971591949463
577,M254~B,0,-0.04418348729530481,1.188174935135809,-6.378036975860596,-42.222354888916016
578,M295~U,0,0.26098940268371623,-0.10569253069254757,-13.70052719116211,5.351232051849365
579,M206~I,0,0.09392703036685546,0.19161071318483333,-2.778287172317505,2.8386611938476562
580,M295~O,0,0.6360447033818789,0.03961232456233601,-11.573429107666016,30.401185989379883
581,M368~C,0,-0.07998373486688407,-0.07946637599836809,11.397317886352539,-9.60616397857666
582,M142,2,0.16903038039742774,0.7648408537938891,-12.56725025177002,-35.51847457885742
583,M103,9,-0.37155124234015824,-1.2065224478190821,35.889739990234375,9.839065551757812
584,M277~G,0,0.5771390098017108,-0.05543649537427094,-12.70449447631836,27.447555541992188
585,M386~D,0,-0.970477741667799,0.20704310786404206,26.714933395385742,-15.796565055847168
586,N39B@C,0,1.1845822612976749,-0.23661843324008325,-32.91069412231445,-14.346123695373535
587,M103~3,8,-0.2559932766434341,-1.1139638527101654,35.080528259277344,11.167838096618652
588,M393~G,0,0.3356547231115403,-0.17733193337085898,-2.6961944103240967,11.57111644744873
589,M230~A,0,-0.24638810049210566,-0.7726839098898093,28.519704818725586,21.20182228088379
590,M243,7,-1.6470419834801253,0.5199565348924973,26.384904861450195,-26.825998306274414
591,M322~A,0,0.45331421483376355,-0.20525891165300933,-7.3716325759887695,11.255547523498535
592,|M175+M388|,2,-0.09394611098157025,-0.02070313393907276,11.201973915100098,-9.522006034851074
593,|M370~B+X|,0,-0.7027000714154954,-0.11819280348255187,20.25704002380371,-12.722671508789062
594,|M157+M131~D|,0,-0.16638705308235394,0.3748578491391742,0.10169928520917892,-15.404959678649902
595,M210~N,0,0.03862508057930985,0.02050895767394805,2.1383209228515625,-3.731926918029785
